song_name,average_ms_played
"Dance, Dance, Dance",2020.0
Dance: Ten; Looks: Three,119702.95238095238
Dancefloor,17879.0
Dancers,1207.0
Dancin (feat. Luvli) - Krono Remix,171792.5
Dancin' Away With My Heart,116823.0
Dancin' In Circles,138721.9160839161
Dancin' In The Moonlight,38727.0
Dancing After Death,122392.0
Dancing In The Moonlight (feat. NEIMY),1346.0
Dancing In The Rain,1903.5
Dancing In The Street,141571.33333333334
Dancing In the Dark,92.0
Dancing On My Own,12406.875
Dancing On My Own - Acoustic Version,262500.0
Dancing On My Own - Radio Edit,70313.16666666667
Dancing On The Ceiling,4133.0
Dancing Queen,144404.9411764706
Dancing Queen - From 'Mamma Mia!' Original Motion Picture Soundtrack,25900.066666666666
Dancing Still (Live),905.0
"Dancing Through Life - From ""Wicked"" Original Broadway Cast Recording/2003",95851.5
Dancing With A Stranger (With Normani) - Acoustic,1152.0
Dancing With A Stranger (with Normani),86032.5
Dancing With Myself - 2001 Digital Remaster,3204.0
Dancing With Our Hands Tied,127744.92307692308
Dancing With The Devil,216457.0
Dancing With Your Ghost,1088.0
Dancing in My Room,831.0
Dancing in the Dark,6667.0
Dancing in the Light,14373.0
Dancing in the Moonlight,1393.0
"Dancing in the Moonlight (It's Caught Me in Its Spotlight) - Live from Spotify Studios, New York City, NY",17368.0
Dancing in the Moonlight - 2001 Remix,111916.0
Dancing with Nobody,196973.0
Dancing's Not a Crime,116004.6129032258
Dancing’s Done,1237.0
Dandelion Wine,1323.0
Dandelions,146953.2987012987
Dandelions - slowed + reverb,138120.0
Dang If We Didn't,8095.666666666667
Danger Zone,144764.0
"Danger Zone - From ""Top Gun"" Original Soundtrack",1369.0
Dangerous,23227.0
Dangerous (feat. Joywave) - Oliver Remix,26122.0
Dangerous (feat. Sam Martin),203641.0
Dangerous Hands,154808.6
Dangerous Man,2953.0
Dangerous People,237000.0
Dangerous Woman,180476.575
Dangerously,3831.0
Dani California,182724.16666666666
Daniel - Elton John Cover,3745.3333333333335
Danny's Song,1451.0
Dans la peau,5897.0
Danza Kuduro,56268.944444444445
Danza Kuduro (Original Mix),106645.42857142857
Danza Kuduro (Reggaeton Remix),56852.94285714286
Danza Kuduro - Original Mix,100029.5
Dare,158387.0
Dare To Love Me,127059.0
Dare Ya,9775.0
Dark Bars,1486.0
Dark Blue,38371.0
Dark Blue - 2015 Remastered,1059.0
Dark But Just A Game,1066.0
Dark Days,180413.0
Dark Horse,87705.36363636363
Dark Horse (Acoustic Cover) feat. Jaclyn Davies,87446.0
Dark Lady,1044.0
Dark Paradise,171748.04285714286
Dark Paradise (Remix),104993.16666666667
Dark Side,81347.66666666667
Dark Thoughts Ride,2832.0
Dark Times,202866.0
Dark in My Imagination (Radio Edit),75162.0
Darker Things,6660.0
Darkness,13552.111111111111
Darkness And Trees,1811.0
Darkness Settles In,188431.0
Darkness Visible,69055.83333333333
Darkstar,9281.0
Darlene,90606.0
Darlin,24021.0
Darlin',374440.0
Darryl,225491.0
Daughter,1346.0
Daughters,48715.2
Dawn,109318.0
Dawns (feat. Maggie Rogers),94816.0
Day & Night,93987.0
Day 'N' Nite - Crookers Remix,1880.0
Day After Day,24533.0
Day Dreaming,239984.0
Day Drinking,5873.6
Day Drunk,2879.0
"Day In, Day Out",9938.0
Day Party,5967.0
Day That I Die (feat. Amos Lee),835.0
Day Tripper,185520.0
Day Tripper - Remastered 2015,65600.66666666667
"Day in, Day Out",2170.25
Day-O (The Banana Boat Song) - Act 1 Finale,128748.73076923077
Daydream,73417.16666666667
Daydream Believer,6687.0
Daydreamer,33738.7
Daydreamin',211293.0
Dayglo Reflection,3912.3333333333335
Daylight,141402.16666666666
Days Go By,2109.625
Days Like This,6280.666666666667
Days Of Our Lives,1079.5
Days of Gold,952.0
Daze,1462.0
Dazed & Confused,2092.0
De Selby (Part 1),109968.5
De Selby (Part 2),137275.0
Dead,71529.76923076923
Dead Again,6919.0
Dead Flowers,580.0
Dead Flowers - 2009 Mix,0.0
Dead Girl Walking,182918.7870967742
Dead Girl Walking (Reprise),60787.458333333336
Dead Hearts,1600.0
Dead In The Water,64056.0
Dead Man's Arms,831.0
Dead Man's Hand,3970.0
Dead Man's Party,2321.0
Dead Mom,175800.06666666668
Dead On Arrival,120653.0
Dead Sea,214253.24137931035
Dead To Me,29941.666666666668
Dead and Gone,1880.0
Dead in the Water,8213.0
Dead!,2867.6666666666665
Deadbeat (feat. Skrillex),1346.0
Deal With It (feat. Kelis),4318.0
Dealer,40056.0
Dear Agony,469.0
Dear August,158144.34146341463
Dear Baby,14759.91304347826
Dear Believer,109506.5
Dear Darlin',26682.0
Dear Diamond,45088.333333333336
Dear Diary,1253.0
Dear Fellow Traveller,217987.0
Dear Future Husband,143514.09523809524
Dear God,34018.666666666664
Dear Hate (feat. Vince Gill),64038.42857142857
Dear Heart,108057.75
Dear Lover,5461.0
"Dear Maria, Count Me In",182826.0
Dear Mr. Fantasy,0.0
Dear Mr. President,6818.0
Dear Mr. President (feat. Indigo Girls),3297.0
"Dear Old Shiz - From ""Wicked"" Original Broadway Cast Recording/2003",1032.5
Dear Prudence,135944.72727272726
Dear Prudence - Remastered 2009,62089.25
Dear Rodeo,75456.04166666667
Dear Santa,137523.6
Dear Self,1857.0
Dear Sergio,29354.777777777777
Dear Society,3861.222222222222
Dear Theodosia,1253.0
Dear Today,44273.5
Dear Winter,84259.5
Dear Wormwood,26320.0
Dearly Departed (feat. Esmé Patterson),108338.5
Death By A Thousand Cuts,198533.0
Death By Rock And Roll,2005.0
Death For My Birthday,3924.0
Death Grip,72125.75
Death Letter Blues,14721.0
Death Row,940.0
Death Valley Queen,9844.666666666666
Death Wish,176386.0
Death of a Bachelor,144304.9797979798
"Death of a Bachelor - Live at Amway Center, Orlando, FL, 4/14/2017",40809.0
Death with Dignity,222200.5
Death’s Not Great (Beetlejuice) - 2015 Cut Opening Number,1439.0
December,92030.2
December 1943,7035.0
"December 1963 (Oh, What a Night)",21009.4
December Song,215096.0
"December, 1963 (Oh What a Night!)",6527.222222222223
"December, Darling",4249.0
Decibel,3593.2
Decisions (feat. Miley Cyrus),93582.25
Deck The Hall,2600.0
Deck The Halls,1799.0
Deck the Halls,162928.81818181818
Deck the Halls - Piano Version,82224.0
Decode,129248.75
"Decode - Live at Red Rocks Amphitheatre, Morrison, CO, 8/12/2014",94316.25
Decode - Twilight Soundtrack Version,261960.0
Dedicated,2995.0
Dedicated to the One I Love,2879.0
Dedication To My Ex (Miss That),76405.75
Deep,169382.47777777776
Deep & Wild,196117.0
Deep Dark Valley,163666.0
Deep End,12420.1875
Deep End Freestyle,4202.0
Deeper Than Love,3668.0
Defibrillation,48115.0
Defy,28374.0
"Defying Gravity - From ""Wicked"" Original Broadway Cast Recording/2003",140821.11111111112
Deja Vu,2159.0
Deja Vu - The Voice Performance,0.0
Del Mar,82958.0
Delayed Devotion,119428.0
Deli,39817.25
Delicate,73325.900990099
Delicate - Recorded at The Tracking Room Nashville,228460.0
Delight,2600.0
Deliverance Pt. 2,2205.0
Delorean,12163.0
Delta,155080.45454545456
Delta Dawn,105155.44230769231
Delta Dawn - 2016 Remaster,17216.0
Delta Dawn - The Voice Performance,105493.0
Delusion,1184.0
Demanding Excellence,2623.0
Demente (feat. Guaynaa),10588.0
Demon Fire,1776.0
Demons,114307.63636363637
Demons (feat. Jennel Garcia),174174.0
Demons and Angels (feat. Juice WRLD),2321.0
Denim & Rhinestones,6443.5
Dentist!,52298.15
"Der goldene Handschuh, Teil 1",12231.0
Dernière danse,213493.0
Desafinado,85245.5
Descending,952.0
Desde que o samba é samba - Ao vivo,106.0
Desert Mountain Showdown,0.0
Desert Song,198658.0
Deserve,75068.42857142857
Desesperados,95527.875
Desire,225386.5
Desnudate,1393.0
Despacito,102205.19047619047
Despacito & Échame La Culpa,273973.0
Despacito (Featuring Daddy Yankee),86551.96666666666
Despacito - Remix,108134.44444444444
Despacito x Shape Of You,109969.0
Desperado,18100.0
Desperado - 2013 Remaster,25348.6
Desperate Man,87737.00746268657
Desperation,110418.88888888889
Destination Calabria,98670.7924528302
Destination Calabria - Radio Edit,152537.33333333334
Destiny,4249.0
Destruction of the Grotto,34583.666666666664
Det Ku’ Være Mig,6571.0
Details,147960.0
Details in the Fabric (feat. James Morrison),20171.0
Detective,173333.0
Detour,247400.0
Detune,130246.0
Deve ser horrível dormir sem mim,34674.0
Devil Always Made Me Think Twice,93960.2
Devil Callin' Me Back,161280.0
Devil Doesn't Bargain,7407.0
Devil In Her Heart - Remastered 2009,146213.0
Devil In Your Eye,8823.0
Devil In Your Eyes,92629.70588235294
Devil Inside,139.0
Devil Like Me,188280.0
Devil On My Shoulder,165233.0
Devil Wears Denim,1648.0
Devil Wears Denim - Cabin Sessions,228902.0
Devil Woman - 2001 Remaster,1857.25
Devil in a Dress,111580.30555555556
Devil's Backbone,113448.32467532468
Devil's Dance Floor,57976.42857142857
Devil's in the Backseat,2602.0
Devils Don't Fly,54160.5
Devil’s Backbone,126457.28571428571
Devotion,1671.0
Dewey's Confession,5354.0
Dia de Enero,2623.5
Dial Drunk,96198.85714285714
Dial Drunk (with Post Malone),123441.02857142857
Diamond Heart,162574.38157894736
Diamonds,51407.54838709677
Diamonds & Gold,1792.0
Diamonds And Gold,54107.0
Diamonds Are Forever,1904.0
Diamonds Dancing,5944.0
Diamonds in the Sun,361486.0
Diane,225654.41463414635
Diary,189450.0
Dibs,11653.2
Dick (feat. Doja Cat),57671.0
Dicked Down in Dallas,65935.109375
Did It Again,2159.0
Did It First (with Central Cee),118002.0
Did It For The Girl,301.0
Did It On’em,2089.0
Did You Know,6106.0
Did You Miss Me (I'm a Veronica),3192.5
Did you know that there's a tunnel under Ocean Blvd,95835.9
Didn't Cha Know,3459.0
Didn't I,171320.66666666666
Didn't I See This Movie?,2507.0
Didn't I?,97681.33333333333
Didn't Know,1130.0
Didn't Know You,2786.0
Didn't Leave Nobody But The Baby,3471.0
Didn't Ya,34.5
Didn't You Know How Much I Loved You,4212.25
Die 4 Me,93503.66666666667
Die A Happy Man,55342.58823529412
Die A Little,1741.0
Die For Me (feat. Future & Halsey),1207.0
Die For You,51765.307692307695
Die For You (with Ariana Grande) - Remix,2502.3333333333335
Die For You - Remix,87803.45454545454
Die For a Man (feat. Lil Uzi Vert),167179.0
Die From A Broken Heart,8213.833333333334
Die From A Broken Heart - Acoustic,6478.0
Die Hard,60506.0
Die Rockin,0.0
Die Very Rough,1450.0
Die With A Smile,239861.46987951806
Die Young,121166.28205128205
Die Young (feat. 347aidan),4501.0
Die a Happy Man,214495.0
Diet Mountain Dew,152328.25555555554
Different As Can Be (feat. Brian Holden & Joseph Walker),19388.0
Different As Can Be (feat. Brian Rosenthal & Joseph Walker),905.0
Different Drum,2386.0
Different For Girls,1949.4
Different Kind Of Beautiful,63548.166666666664
Different Kind of Fine,4167.0
Different Sides (feat. Abi F Jones),5961.0
Differently,122520.79674796748
Dig A Pony - Remastered 2009,55749.0
Dig Dis - Remastered 1999/Rudy Van Gelder Edition,369386.0
Dig Your Roots,789.0
Diggin' My Grave,111559.0
Diggy Down,173670.46666666667
Digital Dash,48204.0
Digital Disease,4365.0
Digital Love (feat. Hailee Steinfeld),12595.0
Digital Scale,5619.0
Digits,3691.0
Dignity,1346.0
Dile,32531.0
Dilemma,3204.0
Dime,19527.0
Dimelo,121713.0
Dinero,85969.0
Ding Dong Merrily On High,89979.0
Dinner,15379.0
Dinner & Diatribes,128417.29411764706
Dinosaur,6240.0
Dip (feat. Nicki Minaj),14512.0
Dip It Low,67260.33333333333
Dirrty (feat. Redman),192381.63157894736
Dirt,2050.0
Dirt Off Your Shoulder / Lying From You,1346.0
Dirt On My Boots,2884.5
Dirt Rich,6919.0
Dirt Road,13722.5
Dirt Road Anthem,100059.82926829268
Dirt Road Anthem (Remix) [feat. Ludacris],232720.0
Dirt Road Anthem Remix,136835.0
Dirt Road Dancin',28723.0
Dirt Road Diary,2507.0
Dirt To Dust,580.0
Dirt We Were Raised On,6958.5
Dirty Bass,178747.0
Dirty Blvd.,22184.0
Dirty Car,224873.0
Dirty Dancer,11284.0
Dirty Deeds Done Dirt Cheap,3006.5
Dirty Diana,1207.0
Dirty Laundry,67943.28571428571
Dirty Little Girl,4574.0
Dirty Little Secret,90381.125
Dirty Love,82499.8
Dirty Nikes,17702.0
Dirty Old Town,325.0
Dirty Paws,187396.6
Dirty Paws - LIVE FROM VATNAGARÐAR,859.0
Dirty Rain,258973.0
Dirty Talk,107503.0
Dirty Thoughts,63351.08163265306
Dirty Work,4527.0
Disappear,63731.57142857143
Disarm,91325.0
Disaster - 2018,69.0
Discipline Of Love,2182.0
Disco,1741.0
Disco Baby - Marian Hill Remix,94393.66666666667
Disco Inferno,23556.0
Disco Inferno (Burn Baby Burn),5355.0
Disco Inferno - Edit,215627.0
Disco Inferno - Single Edit,1695.0
Discombobulated,1740.0
Disconnect,35136.0
Disease,162419.42857142858
Disenchanted,4202.0
Disney Love Medley (feat. Kirstin Maldonado & Jeremy Michael Lewis),3715.0
Disneyland,1834.0
Disparate Youth,371.0
Dissident - Remastered,191796.0
Distraction,67953.42857142857
Disturbia,52951.666666666664
Ditmas,102207.57575757576
Ditto,3401.0
Diva,2727.5
"Diva's Lament (What Ever Happened To My Part?) - Original Broadway Cast Recording: ""Spamalot""",16962.0
Dive,189415.60273972602
Dive - Recorded At Sound Stage Nashville,78168.17647058824
Diving,14518.0
Diving in Deep,1322.0
Dixie Rothko - Live at Sxsw 2014,20271.0
Dixieland Delight - Single Edit,0.0
Diz Pra Mim (Just Give Me a Reason),189735.0
Dizz Knee Land,19993.0
Dizzy,200040.0
Do Better,86046.1052631579
Do I,1358.0
Do I Love You,2066.0
Do I Love You (Indeed I Do),104868.5
Do I Make You Proud,661.5
Do I Make You Wanna,13587.85
Do I Move You?,164986.0
Do I Wanna Know?,171658.52272727274
Do It,9759.5
Do It Again,2878.6
Do It Again (Put Ya Hands Up),10448.0
Do It For Me,10309.0
Do It Good,0.0
Do It Like A Dude,190275.0
Do It Like A Girl,163366.0
Do It Right,18100.0
Do It Right The First Time,4899.0
Do It To Death,108116.66666666667
Do It To It,113479.7741935484
Do It To It - Tiësto Remix,124321.0
Do My Thang,167848.7016129032
Do Not Disturb,2948.5
Do Right,75054.0
Do Si Do (feat. Blanco Brown),1207.0
Do Somethin',78521.85714285714
Do The Miley Cyrus - Amsterdam Sound Machine Remix,33486.0
Do They Know It's Christmas?,225767.0
Do They Know It's Christmas? - 1984 Version,186110.5
Do They Know It's Christmas? - 2014,159448.0
Do This Thing,117871.27777777778
Do Wah Diddy Diddy - 2007 Remaster,31296.6
Do We Have A Problem?,35295.42857142857
Do What U Want,111368.0625
Do What U Want - Edited,227319.0
Do What You Do,650.0
Do Ya Feel My Love?,237707.0
Do Ya Think I'm Sexy,123225.0
Do You Believe Me Now,3390.0
Do You Believe in Magic?,4202.0
Do You Hear What I Hear,199981.0
Do You Hear What I Hear?,196304.75
Do You Know What I'm Seeing?,39680.71428571428
Do You Know What I'm Seeing? - Alternate Version,101527.0
Do You Love Me,5886.0
Do You Love Me - Mono Single,124305.57142857143
Do You Mean (feat. Ty Dolla $ign & bülow),2534.0
Do You Miss Me at All (Marian Hill Remix),119026.7076923077
Do You See Me,234083.0
Do You Think About Me,44779.933333333334
Do You Wanna Come Over?,36183.56
Do You Wanna Funk?,262966.0
Do You Want To Know A Secret - Remastered 2009,50975.5
"Do You Want to Build a Snowman? - From ""Frozen""/Soundtrack Version",206506.0
Do or Die,86483.875
Do or Die - Acoustic,129288.0
Do the Romp,2414.0
Do-Re-Mi,1277.0
Do-doo,56817.333333333336
Doctor (Work It Out) [feat. Miley Cyrus],140512.72916666666
Doctor My Eyes,100886.0
Does Heaven Even Know You're Missing?,12455.75
Does She Know - Acoustic,116169.6
Does To Me (feat. Eric Church),115988.0
Does Your Mother Know - From 'Mamma Mia!' Original Motion Picture Soundtrack,37189.6
Doesn't Even Matter Now,51460.333333333336
Doesn't Mean Anything,275000.0
Doesn't Remind Me,231131.0
Dog Days Are Over,67324.16666666667
Dog Eat Dog,2554.0
Dog Valley,192298.0
Dogwood,0.0
Doin' Fine,7225.6
Doin' It Right,22848.0
Doin' Time,103032.15254237287
Doin' What She Likes,973.0
Doin' it Right (feat. Panda Bear),75062.5
Doing It (feat. Rita Ora),82849.0
Doing Life With Me,3197.1666666666665
Doja,94574.5
Dollar Store,1741.0
Dollhouse,3018.2
Dolor de cabeza (feat. CNCO),4821.0
Dolphin Dance,556133.0
Domino,4176.0
Domino (feat. Fitz),33584.0
Domino - 1999 Remaster,2577.0
Don Don - Remix,22500.0
Don't,163371.25742574257
Don't - Rick Ross Remix,22600.0
Don't Ask,17350.0
Don't Be A Fool - MTV Unplugged,180182.0
Don't Be A Girl About It,1509.0
Don't Be Careful,98665.66666666667
Don't Be Careful With Me,128989.66666666667
Don't Be Cruel,22584.666666666668
Don't Be Shy,85225.23809523809
Don't Be so Hard on Yourself,101272.25
Don't Blame Me (Acoustic Version),175398.16666666666
Don't Blame Me (Oh Lord Save Me),58779.57142857143
Don't Bother,1302.0
Don't Bother Me - Remastered 2009,60395.333333333336
Don't Bring Me Down,3390.0
Don't Call Me Up,5508.8
Don't Call Me Up - R3HAB Remix,2020.0
Don't Cha,77566.71428571429
Don't Come Around Here No More,304067.0
Don't Come Lookin',112352.35185185185
Don't Cry,88282.0
"Don't Die Young, Don't Get Old",9775.5
Don't Do It,144632.16666666666
Don't Do Me Like That,161600.0
Don't Do Sadness/Blue Wind - Original Broadway Cast Recording/2006,39510.95238095238
Don't Dream It's Over,64964.8
Don't Dream It's Over (Glee Cast Version),226733.0
Don't Even Start,0.0
Don't Ever Let It End,68092.0
Don't Fade,2368.0
Don't Fade - Single Version,189809.0
Don't Feel Like Feeling Sad Today,9633.0
Don't Forget,2507.0
Don't Forget - Rock Version,175813.0
Don't Forget About Me,2240.0
Don't Forget to Remember Me,59632.583333333336
Don't Get Any Closer,57090.9
Don't Get Me Started (feat. Coi Leray & Nija),49335.125
Don't Get Me Wrong,49302.666666666664
Don't Get Me Wrong - 2007 Remaster,1114.0
Don't Give Up,2391.0
Don't Give Up On Me,2066.0
"Don't Give Up On Me - (From ""Five Feet Apart"")",1450.5
Don't Go (feat. Beenie Man),186772.0
Don't Go Away,1904.0
Don't Go Breaking My Heart - Interlude,93560.0
Don't Go Chasing Waterfalls,82741.0
Don't Go Knockin' on My Door,201421.0
Don't Go To Strangers - Live On Jools Holland Hootenanny / 2006,1806.25
Don't Go Yet,173243.77358490566
Don't Hold Your Breath,18854.0
Don't Hold the Wall,55222.0
Don't I Make It Look Easy,63518.0
Don't It,2569.3333333333335
Don't It Sound Alright,2637.2
Don't Keep Me Waiting,64454.666666666664
Don't Know Much (with Aaron Neville),1578.5
Don't Know Nothing,2036.0
Don't Know Why,23126.5
Don't Laugh At Me,3134.0
Don't Leave,1551.0
Don't Leave Me Alone (feat. Anne-Marie),67776.0
Don't Leave Me This Way,145813.0
Don't Leave Me This Way (with Sarah Jane Morris),4551.0
Don't Let Go,51887.379310344826
Don't Let Her,39688.2
Don't Let It Get You Down,101546.5
Don't Let Me Be Misunderstood,36266.88888888889
Don't Let Me Be The Last To Know - Hex Hector Club Mix - Edit,57898.0
Don't Let Me Be Yours,58597.555555555555
Don't Let Me Be the Last to Know,53537.82608695652
Don't Let Me Die in Florida - Acoustic,5247.0
Don't Let Me Down,81051.25203252032
Don't Let Me Down (Instrumental),98045.25
Don't Let Me Down (feat. Daya) - Illenium Remix,48111.0
Don't Let Me Down (feat. Daya) - W&W Remix,7755.0
Don't Let Me Down - Hardwell & Sephyx Remix,42194.0
Don't Let Me Down - Karaoke,4086.0
Don't Let Me Down - Recorded at Spotify Studios NYC,91425.47413793103
Don't Let Me Down - Remastered 2009,154198.96153846153
Don't Let Me Down / Sun King,1023.0
Don't Let Me Get Me - Radio Edit,96217.71428571429
Don't Let Me Go,9061.25
Don't Let Me Go (feat. SAYGRACE),191413.0
Don't Let Me Stop You,0.0
Don't Let The Light Go Out,233334.5483870968
Don't Let The Sun Go Down On Me,138632.625
Don't Look Back,253373.0
Don't Look Down (feat. Usher),4736.0
