id,species,observed_on,created_on,updated_on,place,user,latitude,longitude,url
223538392,Northern Diamondback Terrapin,2024-06-18 09:17:00-04:00,2024-06-18 09:20:43-04:00,2024-06-18 12:07:54-04:00,"New Jersey, US",pmiddaugh,39.5840783531,-74.2206327014,https://www.inaturalist.org/observations/223538392
223538182,Northern Diamondback Terrapin,2024-06-18 09:05:15-04:00,2024-06-18 09:19:42-04:00,2024-06-18 12:09:37-04:00,"New Jersey, US",pmiddaugh,39.5882035367,-74.2971495134,https://www.inaturalist.org/observations/223538182
223535344,Northern Diamondback Terrapin,2024-06-18 09:01:47-04:00,2024-06-18 09:02:46-04:00,2024-06-18 12:04:05-04:00,"New Jersey, US",mike_skelly_nj,39.4342021549,-74.3302532349,https://www.inaturalist.org/observations/223535344
223535158,Northern Diamondback Terrapin,2024-06-18 08:59:54-04:00,2024-06-18 09:01:38-04:00,2024-06-24 14:56:23-04:00,"New Jersey, US",mike_skelly_nj,39.4931431833,-74.3063480637,https://www.inaturalist.org/observations/223535158
223532481,Northern Diamondback Terrapin,2024-06-18 08:29:51-04:00,2024-06-18 08:43:11-04:00,2024-06-18 12:09:10-04:00,"New Jersey, US",pmiddaugh,39.4397597189,-74.2447714,https://www.inaturalist.org/observations/223532481
223531484,Northern Diamondback Terrapin,2024-06-18 08:32:10-04:00,2024-06-18 08:36:09-04:00,2024-06-24 14:56:11-04:00,"New Jersey, US",mike_skelly_nj,39.4874064668,-74.2277074653,https://www.inaturalist.org/observations/223531484
223529392,Northern Diamondback Terrapin,2024-06-18 08:17:00-04:00,2024-06-18 08:22:31-04:00,2024-06-18 12:08:37-04:00,"New Jersey, US",pmiddaugh,39.4974748822,-74.2906661208,https://www.inaturalist.org/observations/223529392
223528973,Northern Diamondback Terrapin,2024-06-18 08:13:32-04:00,2024-06-18 08:18:51-04:00,2024-06-24 14:55:58-04:00,"New Jersey, US",mike_skelly_nj,39.480196642,-74.2187975891,https://www.inaturalist.org/observations/223528973
223520786,Eastern Mudsnail,2024-06-12 12:53:19-04:00,2024-06-18 07:14:41-04:00,2025-04-05 08:57:34-04:00,"Brook Ave, Union Beach, NJ, US",gwt2102,40.4480833333,-74.1645138333,https://www.inaturalist.org/observations/223520786
223436190,Northern Diamondback Terrapin,2024-06-17 17:57:39-04:00,2024-06-17 18:51:42-04:00,2024-06-18 03:09:42-04:00,"New Jersey, US",riley_farbstein,39.2814645664,-74.5682319502,https://www.inaturalist.org/observations/223436190
223348863,Northern Diamondback Terrapin,2024-06-17 11:15:10-04:00,2024-06-17 11:16:20-04:00,2024-06-17 14:01:43-04:00,"New Jersey, US",katkillian,39.5735785097,-74.4330478931,https://www.inaturalist.org/observations/223348863
223346900,Northern Diamondback Terrapin,2024-06-17 11:02:36-04:00,2024-06-17 11:04:56-04:00,2024-06-29 10:09:21-04:00,"New Jersey, US",katkillian,39.5755439435,-74.5861296233,https://www.inaturalist.org/observations/223346900
223239517,Northern Diamondback Terrapin,2024-06-16 15:42:43-04:00,2024-06-16 20:47:21-04:00,2024-06-17 17:53:33-04:00,"New Jersey, US",mam14,39.2103424569,-74.5670503547,https://www.inaturalist.org/observations/223239517
223238998,Northern Diamondback Terrapin,2024-06-16 15:24:00-04:00,2024-06-16 20:43:50-04:00,2024-06-17 17:51:55-04:00,"New Jersey, US",mam14,39.2796257775,-74.512593808,https://www.inaturalist.org/observations/223238998
223237907,Northern Diamondback Terrapin,2024-06-16 14:40:51-04:00,2024-06-16 20:37:20-04:00,2024-06-17 17:49:20-04:00,"New Jersey, US",mam14,39.3648567181,-74.5900764131,https://www.inaturalist.org/observations/223237907
223237299,Northern Diamondback Terrapin,2024-06-16 14:36:17-04:00,2024-06-16 20:33:13-04:00,2024-06-17 17:47:37-04:00,"New Jersey, US",mam14,39.3825430807,-74.5791941785,https://www.inaturalist.org/observations/223237299
223179335,Northern Diamondback Terrapin,2024-06-16 13:00:23-04:00,2024-06-16 15:48:37-04:00,2024-06-16 17:37:24-04:00,"Cape May County, US-NJ, US",erin_allison,39.1338509917,-74.7372403216,https://www.inaturalist.org/observations/223179335
223173156,Eastern Mudsnail,2024-06-12 13:54:40-04:00,2024-06-16 15:24:13-04:00,2025-04-05 08:11:40-04:00,"Keyport, NJ, US",gwt2102,40.440705,-74.2075583333,https://www.inaturalist.org/observations/223173156
223169494,Eastern Mudsnail,2024-06-12 13:57:02-04:00,2024-06-16 15:07:59-04:00,2025-04-05 08:11:26-04:00,"Keyport, NJ, US",gwt2102,40.43967,-74.2073533333,https://www.inaturalist.org/observations/223169494
223166196,Eastern Mudsnail,2024-06-12 13:58:09-04:00,2024-06-16 14:54:22-04:00,2025-04-05 08:11:13-04:00,"Bayshore, Keyport, NJ, US",gwt2102,40.4395216667,-74.2072833333,https://www.inaturalist.org/observations/223166196
223165336,Northern Diamondback Terrapin,2024-06-16 14:46:47-04:00,2024-06-16 14:50:10-04:00,2024-06-17 06:55:18-04:00,"New Jersey, US",mam14,39.3712397113,-74.5337233594,https://www.inaturalist.org/observations/223165336
223160004,Northern Diamondback Terrapin,2024-06-16 14:26:33-04:00,2024-06-16 14:27:21-04:00,2024-06-17 06:48:00-04:00,"New Jersey, US",mam14,39.2106923856,-74.4846451829,https://www.inaturalist.org/observations/223160004
223159744,Northern Diamondback Terrapin,2024-06-16 14:23:59-04:00,2024-06-16 14:26:13-04:00,2024-06-16 17:38:42-04:00,"New Jersey, US",lrburger,39.7565763723,-74.3613577193,https://www.inaturalist.org/observations/223159744
223149509,Eastern Mudsnail,2024-06-12 14:01:21-04:00,2024-06-16 13:43:16-04:00,2025-04-05 08:07:35-04:00,"Bayshore, Keyport, NJ, US",gwt2102,40.439275,-74.2072666667,https://www.inaturalist.org/observations/223149509
223143009,Eastern Mudsnail,2024-06-12 14:07:37-04:00,2024-06-16 13:14:09-04:00,2025-04-05 08:07:02-04:00,"Bayshore, Keyport, NJ, US",gwt2102,40.4388116667,-74.2080783333,https://www.inaturalist.org/observations/223143009
223137446,Northern Diamondback Terrapin,2024-06-16 12:43:10-04:00,2024-06-16 12:50:49-04:00,2024-06-16 17:39:05-04:00,"New Jersey, US",deathispeace0,40.4894659757,-74.3658664205,https://www.inaturalist.org/observations/223137446
223133890,Northern Diamondback Terrapin,2024-06-16 12:35:34-04:00,2024-06-16 12:36:06-04:00,2024-06-17 18:09:45-04:00,"New Jersey, US",philles,39.3254800069,-74.4559817963,https://www.inaturalist.org/observations/223133890
223097547,Northern Diamondback Terrapin,2024-06-08 09:49:00-04:00,2024-06-16 10:08:19-04:00,2024-07-01 13:29:01-04:00,"New Jersey, US",victorlefevre,39.5838173362,-74.4109765784,https://www.inaturalist.org/observations/223097547
223097546,Northern Diamondback Terrapin,2024-06-08 09:56:00-04:00,2024-06-16 10:08:19-04:00,2024-07-01 13:29:13-04:00,"New Jersey, US",victorlefevre,39.5363253356,-74.4560465416,https://www.inaturalist.org/observations/223097546
223066256,Northern Diamondback Terrapin,2024-06-16 07:25:07-04:00,2024-06-16 07:23:13-04:00,2024-06-16 17:40:21-04:00,"New Jersey, US",cynthia_varamo,39.5064621629,-74.393024873,https://www.inaturalist.org/observations/223066256
222986212,Eastern Mudsnail,2024-06-15 14:43:36-04:00,2024-06-15 20:33:15-04:00,2024-10-20 21:50:26-04:00,United States,hunterrosen,40.7817172624,-74.0174657832,https://www.inaturalist.org/observations/222986212
222976312,Mud Fiddler Crab,2024-06-15 18:40:42-04:00,2024-06-15 19:34:22-04:00,2024-06-17 11:15:12-04:00,"Ocean City, Ocean City, NJ, US",colink123,39.2172966667,-74.64785,https://www.inaturalist.org/observations/222976312
222970934,Northern Diamondback Terrapin,2024-06-15 12:49:47-04:00,2024-06-15 19:02:49-04:00,2024-06-15 20:16:52-04:00,"New Jersey, US",rockyspop,39.2777548153,-75.0104626849,https://www.inaturalist.org/observations/222970934
222935459,Northern Diamondback Terrapin,2024-06-15 15:56:38-04:00,2024-06-15 15:57:47-04:00,2024-06-15 23:35:21-04:00,"New Jersey, US",stellaleia,39.3096730267,-74.4125787942,https://www.inaturalist.org/observations/222935459
222934500,Northern Diamondback Terrapin,2024-06-15 15:51:35-04:00,2024-06-15 15:53:09-04:00,2024-06-15 20:26:41-04:00,"New Jersey, US",stellaleia,39.2464547532,-74.5746438533,https://www.inaturalist.org/observations/222934500
222932453,Northern Diamondback Terrapin,2024-06-15 15:40:59-04:00,2024-06-15 15:43:32-04:00,2024-06-15 23:29:42-04:00,"New Jersey, US",stellaleia,39.3026886955,-74.4229681672,https://www.inaturalist.org/observations/222932453
222931931,Northern Diamondback Terrapin,2024-06-15 15:33:51-04:00,2024-06-15 15:40:46-04:00,2024-06-15 23:28:33-04:00,"New Jersey, US",stellaleia,39.2644043221,-74.4691616233,https://www.inaturalist.org/observations/222931931
222928310,Northern Diamondback Terrapin,2024-06-15 15:19:32-04:00,2024-06-15 15:22:19-04:00,2024-06-15 23:22:57-04:00,"New Jersey, US",stellaleia,39.2597456558,-74.5995068679,https://www.inaturalist.org/observations/222928310
222925850,Northern Diamondback Terrapin,2024-06-15 15:08:31-04:00,2024-06-15 15:10:54-04:00,2024-06-15 23:19:35-04:00,"New Jersey, US",stellaleia,39.3111716174,-74.4665844255,https://www.inaturalist.org/observations/222925850
222924379,Northern Diamondback Terrapin,2024-06-15 15:02:26-04:00,2024-06-15 15:03:56-04:00,2024-06-15 23:17:25-04:00,"New Jersey, US",stellaleia,39.262469215,-74.5075345602,https://www.inaturalist.org/observations/222924379
222898000,Northern Diamondback Terrapin,2024-06-15 13:07:16-04:00,2024-06-15 13:07:24-04:00,2024-06-17 15:10:50-04:00,"New Jersey, US",ddbaker,39.2339890205,-74.4525822682,https://www.inaturalist.org/observations/222898000
222894531,Northern Diamondback Terrapin,2024-06-15 12:51:23-04:00,2024-06-15 12:51:30-04:00,2024-06-17 15:07:56-04:00,"New Jersey, US",ddbaker,39.2157851951,-74.4764140748,https://www.inaturalist.org/observations/222894531
222892958,Northern Diamondback Terrapin,2024-06-15 12:43:31-04:00,2024-06-15 12:43:40-04:00,2024-06-17 15:05:36-04:00,"New Jersey, US",ddbaker,39.2301673936,-74.5491525898,https://www.inaturalist.org/observations/222892958
222892461,Northern Diamondback Terrapin,2024-06-15 12:40:41-04:00,2024-06-15 12:41:21-04:00,2024-06-17 15:04:29-04:00,"New Jersey, US",ddbaker,39.3964529155,-74.461574308,https://www.inaturalist.org/observations/222892461
222891152,Northern Diamondback Terrapin,2024-06-15 09:34:34-04:00,2024-06-15 12:35:32-04:00,2025-01-28 19:39:41-05:00,"New Jersey, US",kmole,39.2372023323,-75.0342177787,https://www.inaturalist.org/observations/222891152
222890072,Northern Diamondback Terrapin,2024-06-15 12:30:29-04:00,2024-06-15 12:30:52-04:00,2024-06-17 15:03:49-04:00,"New Jersey, US",ddbaker,39.255334215,-74.568342573,https://www.inaturalist.org/observations/222890072
222865135,Northern Diamondback Terrapin,2024-06-15 10:39:51-04:00,2024-06-15 10:40:35-04:00,2025-01-28 19:39:47-05:00,"New Jersey, US",dlneub,39.2616973646,-74.4989768059,https://www.inaturalist.org/observations/222865135
222765387,Northern Diamondback Terrapin,2024-06-14 20:15:47-04:00,2024-06-14 21:30:05-04:00,2025-01-28 19:40:25-05:00,United States,averycunningham,40.9932740287,-74.0855925474,https://www.inaturalist.org/observations/222765387
222762177,Northern Diamondback Terrapin,2024-06-14 16:13:25-04:00,2024-06-14 21:09:14-04:00,2024-06-15 00:01:33-04:00,"New Jersey, US",d8nia,39.2214893753,-74.5411437658,https://www.inaturalist.org/observations/222762177
222761715,Northern Diamondback Terrapin,2024-06-14 16:13:48-04:00,2024-06-14 21:06:34-04:00,2024-06-15 00:00:31-04:00,"New Jersey, US",d8nia,39.3251641698,-74.5472713889,https://www.inaturalist.org/observations/222761715
222724473,Northern Diamondback Terrapin,2024-06-14 14:11:54-04:00,2024-06-14 17:19:20-04:00,2024-06-14 20:16:58-04:00,"New Jersey, US",dannyroseomalley,39.4572838244,-74.3829983494,https://www.inaturalist.org/observations/222724473
222718512,Northern Diamondback Terrapin,2024-06-14 16:42:45-04:00,2024-06-14 16:45:03-04:00,2024-06-14 22:35:38-04:00,"New Jersey, US",stellaleia,39.2765493409,-74.5742396682,https://www.inaturalist.org/observations/222718512
222717720,Northern Diamondback Terrapin,2024-06-14 16:39:07-04:00,2024-06-14 16:40:35-04:00,2024-06-14 22:34:19-04:00,"New Jersey, US",stellaleia,39.3006035816,-74.4972144494,https://www.inaturalist.org/observations/222717720
222710532,Northern Diamondback Terrapin,2024-06-14 15:53:27-04:00,2024-06-14 16:03:03-04:00,2024-06-14 22:19:11-04:00,"New Jersey, US",carlydelucca,39.2672153096,-74.4807304153,https://www.inaturalist.org/observations/222710532
222639049,Eastern Mudsnail,2024-06-12 14:16:22-04:00,2024-06-14 09:43:50-04:00,2024-06-14 13:15:20-04:00,"Keyport, NJ, US",gwt2102,40.4397966667,-74.20752,https://www.inaturalist.org/observations/222639049
222629869,Northern Diamondback Terrapin,2024-06-13 13:58:53-04:00,2024-06-14 08:48:58-04:00,2024-06-14 20:11:02-04:00,"New Jersey, US",jugbayjs,39.4939284613,-74.5943228904,https://www.inaturalist.org/observations/222629869
222617911,Eastern Mudsnail,2024-06-12 14:17:42-04:00,2024-06-14 07:17:23-04:00,2024-06-14 10:41:07-04:00,"Keyport, NJ, US",gwt2102,40.4397083333,-74.2076116667,https://www.inaturalist.org/observations/222617911
222617697,Eastern Mudsnail,2024-06-12 14:19:22-04:00,2024-06-14 07:14:56-04:00,2024-06-14 10:41:09-04:00,"Bayshore, Keyport, NJ, US",gwt2102,40.439725,-74.207625,https://www.inaturalist.org/observations/222617697
222586704,Atlantic Menhaden,2024-06-13 21:43:16-04:00,2024-06-14 01:14:51-04:00,2024-11-14 09:23:52-05:00,"Wills Hole Thoroughfare, Point Pleasant Beach, NJ, US",zakqaryroy,40.1006471667,-74.0494611667,https://www.inaturalist.org/observations/222586704
222567693,Northern Diamondback Terrapin,2024-06-13 13:00:43-04:00,2024-06-13 22:36:15-04:00,2025-01-28 19:41:05-05:00,"Cumberland County, US-NJ, US",caoraesque,39.2752029055,-75.1158930627,https://www.inaturalist.org/observations/222567693
222566437,Mud Fiddler Crab,2024-06-13 19:42:12-04:00,2024-06-13 22:26:39-04:00,2024-06-17 13:26:57-04:00,"New Jersey, US",d0ugh0ck,39.451502951,-74.3079430368,https://www.inaturalist.org/observations/222566437
222546729,Northern Diamondback Terrapin,2024-06-07 10:19:30-04:00,2024-06-13 20:00:53-04:00,2024-06-14 20:11:36-04:00,"New Jersey, US",ventnor6302,39.3905304032,-74.4184392305,https://www.inaturalist.org/observations/222546729
222544593,Northern Diamondback Terrapin,2024-06-11 12:36:00-04:00,2024-06-13 19:46:13-04:00,2025-01-28 19:41:21-05:00,"New Jersey, US",cthawley,39.5225621148,-74.3201290292,https://www.inaturalist.org/observations/222544593
222544590,Northern Diamondback Terrapin,2024-06-11 12:51:00-04:00,2024-06-13 19:46:12-04:00,2025-01-28 19:41:12-05:00,"New Jersey, US",cthawley,39.4805656572,-74.3585682742,https://www.inaturalist.org/observations/222544590
222529466,Northern Diamondback Terrapin,2024-06-13 17:59:42-04:00,2024-06-13 17:59:56-04:00,2025-01-29 08:55:10-05:00,"New Jersey, US",passerina,39.1369053734,-74.9079637723,https://www.inaturalist.org/observations/222529466
222526059,Northern Diamondback Terrapin,2024-06-13 17:35:35-04:00,2024-06-13 17:37:01-04:00,2024-06-13 18:14:45-04:00,"New Jersey, US",lrburger,39.6388315781,-74.3070379968,https://www.inaturalist.org/observations/222526059
222525261,Northern Diamondback Terrapin,2024-06-13 17:31:20-04:00,2024-06-13 17:31:24-04:00,2024-06-13 18:15:55-04:00,"New Jersey, US",lrburger,39.6704804622,-74.3534946338,https://www.inaturalist.org/observations/222525261
222525187,Northern Diamondback Terrapin,2024-06-13 17:30:51-04:00,2024-06-13 17:30:54-04:00,2024-06-13 18:16:01-04:00,"New Jersey, US",lrburger,39.6125733596,-74.3725321342,https://www.inaturalist.org/observations/222525187
222524218,Northern Diamondback Terrapin,2024-06-13 17:24:54-04:00,2024-06-13 17:24:58-04:00,2024-06-13 18:16:07-04:00,"New Jersey, US",lrburger,39.6739322567,-74.3105110509,https://www.inaturalist.org/observations/222524218
222523309,Northern Diamondback Terrapin,2024-06-13 17:18:58-04:00,2024-06-13 17:19:02-04:00,2024-06-13 18:16:13-04:00,"New Jersey, US",lrburger,39.604639871,-74.2730937123,https://www.inaturalist.org/observations/222523309
222522214,Northern Diamondback Terrapin,2024-06-13 17:11:16-04:00,2024-06-13 17:11:37-04:00,2024-06-14 20:12:53-04:00,"New Jersey, US",lrburger,39.63530952,-74.3505788522,https://www.inaturalist.org/observations/222522214
222522152,Northern Diamondback Terrapin,2024-06-13 17:10:55-04:00,2024-06-13 17:10:58-04:00,2024-06-14 20:12:57-04:00,"New Jersey, US",lrburger,39.7373614361,-74.3102186789,https://www.inaturalist.org/observations/222522152
222520833,Northern Diamondback Terrapin,2024-06-13 17:02:29-04:00,2024-06-13 17:03:07-04:00,2025-01-28 19:42:27-05:00,"Cape May County, US-NJ, US",phenyl,39.0640253762,-74.6629651866,https://www.inaturalist.org/observations/222520833
222519027,Northern Diamondback Terrapin,2024-06-13 16:52:36-04:00,2024-06-13 16:52:39-04:00,2024-06-13 18:17:19-04:00,"New Jersey, US",lrburger,39.7660282936,-74.3428594334,https://www.inaturalist.org/observations/222519027
222518656,Northern Diamondback Terrapin,2024-06-13 16:50:33-04:00,2024-06-13 16:50:44-04:00,2024-06-13 18:17:28-04:00,"New Jersey, US",lrburger,39.7397540254,-74.3073621349,https://www.inaturalist.org/observations/222518656
222517675,Northern Diamondback Terrapin,2024-06-13 16:45:03-04:00,2024-06-13 16:45:07-04:00,2024-06-13 18:18:05-04:00,"New Jersey, US",lrburger,39.7526640399,-74.3081138374,https://www.inaturalist.org/observations/222517675
222517608,Northern Diamondback Terrapin,2024-06-13 16:44:32-04:00,2024-06-13 16:44:39-04:00,2024-06-13 18:18:12-04:00,"New Jersey, US",lrburger,39.7267109887,-74.3777781786,https://www.inaturalist.org/observations/222517608
222516837,Northern Diamondback Terrapin,2024-06-13 16:40:09-04:00,2024-06-13 16:40:32-04:00,2024-06-14 20:13:11-04:00,"New Jersey, US",lrburger,39.7913465786,-74.250825386,https://www.inaturalist.org/observations/222516837
222514395,Northern Diamondback Terrapin,2024-06-13 16:23:53-04:00,2024-06-13 16:25:48-04:00,2024-06-14 20:13:13-04:00,"New Jersey, US",lrburger,39.612615265,-74.3624960185,https://www.inaturalist.org/observations/222514395
222514155,Northern Diamondback Terrapin,2024-05-25 09:08:56-04:00,2024-06-13 16:24:39-04:00,2024-06-21 14:15:01-04:00,"New Jersey, US",tamielizabethbentz,39.3207161105,-74.4699990781,https://www.inaturalist.org/observations/222514155
222513978,Northern Diamondback Terrapin,2024-06-13 16:23:42-04:00,2024-06-13 16:23:46-04:00,2024-06-13 18:19:23-04:00,"New Jersey, US",lrburger,39.6957709117,-74.3351116604,https://www.inaturalist.org/observations/222513978
222511466,Northern Diamondback Terrapin,2024-06-13 16:10:20-04:00,2024-06-13 16:10:30-04:00,2024-06-13 18:19:30-04:00,"New Jersey, US",lrburger,39.6078069799,-74.2935880898,https://www.inaturalist.org/observations/222511466
222511104,Northern Diamondback Terrapin,2024-06-13 16:06:44-04:00,2024-06-13 16:08:13-04:00,2024-06-13 18:19:38-04:00,"New Jersey, US",lrburger,39.7674651629,-74.3681931,https://www.inaturalist.org/observations/222511104
222510057,Northern Diamondback Terrapin,2024-06-13 16:02:10-04:00,2024-06-13 16:02:16-04:00,2024-06-13 18:19:48-04:00,"New Jersey, US",lrburger,39.6645545056,-74.3750816418,https://www.inaturalist.org/observations/222510057
